movieId,title,imdbId,date,plot,g_adventure,g_animation,g_children,g_comedy,g_fantasy,g_romance,g_action,g_crime,g_thriller,g_drama,g_horror,g_mystery,g_sci-fi,g_war,g_musical,g_imax,g_documentary,g_western,g_film-noir,g_(no,g_genres,g_listed),d_johnlasseter,d_joejohnston,d_howarddeutch,d_charlesshyer,d_michaelmann,d_sydneypollack,d_peterhyams,d_martincampbell,d_robreiner,d_melbrooks,d_oliverstone,d_rennyharlin,d_martinscorsese,d_anglee,d_allisonanders,d_alexandrerockwell,d_robertrodriguez,d_quentintarantino,d_chuckjones,d_steveoedekerk,a_tomhanks,a_timallen,a_donrickles,a_jimvarney,a_wallaceshawn,a_johnratzenberger,a_anniepotts,a_johnmorris,a_erikvondetten,a_lauriemetcalf,a_r.leeermey,a_sarahrayne,a_pennjillette,a_jackangel,a_spenceraste,a_gregberg,a_lisabradley,a_kendallcunningham,a_debiderryberry,a_codydorkin
45175,kinky boots ,434124,2005,"charlie price grew up with his father in the family shoe business, but he never thought he'd take his father's place. but his father's untimely death places him exactly there, where he learns that price and sons shoes is failing. while in despair at his failed attempts to save the business, charlie has a chance encounter with flamboyant drag queen cabaret singer lola. her complaints about the inadequate footwear for her work, combined with the suggestion of one of charlie's ex-employees, lauren, lead to a bid to save the business by making men's fetish footwear. charlie convinces lola to be their footwear designer and the transition begins. now this disparate lot must struggle with this unorthodox idea while dealing with the prejudice of the staff, lola's discomfort in the small town, and the selfish manipulation of charles' greedy fiancee, who cannot see the greater good in charlie's dream.",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45210,united 93 ,475276,2006,"on september 11, 2001, two american airlines and two united airlines domestic u.s. flights are hijacked by terrorists. after the collision of two planes against the world trade center and one against the pentagon, the passengers and crew of united flight 93 decide to struggle against the four terrorists to take back the control of the airplane.",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45221,stick it ,430634,2006,"haley graham is a former gymnast turned juvenile-delinquent who, after one too many run-ins with the law, is forced to enroll at an elite gymnastics academy, the vga in houston, texas which is run by legendary olympic gymnast burt vickerman. but the rebellious haley is not welcomed into the academy by the other teenage gymnasts who despise her for walking out on her junior olympic team years earlier during a competition, which cost them the gold medal. but haley is not a docile person either and makes every effort to provoke conflicts with the other girls. vickerman takes it upon himself to coach haley in his own way to make her regain her self-respect for the vga's coming spot on the gymnastic nationals.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45440,art school confidential ,364955,2006,"jerome, a kid from the suburbs who loves to draw, goes to new york city's strathmore college for his freshman year as a drawing major. competition and petty jealousy consume faculty and students, with an end-of-first-semester best-student award held out as a grand plum. worse, a strangler is on the loose, killing people on or next to campus. the idealistic jerome falls in love with audrey, a student who models for life-drawing classes and who responds to his sweetness. but he has a rival: the clean-cut, manly jonah, also a first-year drawing student, whose primitive work draws raves and audrey's attention. as cynicism seems to corrode everything, jerome is desperate to win.",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45442,poseidon ,409182,2006,"it is new year's eve, and over 2,000 passengers & crew are ringing in the new year aboard the huge cruise ship 'poseidon' when it capsizes on the open sea in the middle of the north atlantic ocean! a small group of survivors find themselves unlikely allies in a battle for their lives. preferring to test the odds alone, career gambler dylan johns ignores captain's orders to wait below for possible rescue and sets out to find his own way to safety. what begins as a solo mission soon draws others, as dylan is followed by a desperate father searching for his daughter and her fiancée--a young couple who hours before couldn't summon the courage to tell him they were engaged and now face much graver challenges. along the way they are joined by a single mother and her wise-beyond-his-years son, an anxious stowaway and a despondent fellow passenger who boarded the ship not sure he wanted to live but now knows he doesn't want to die. determined to fight their way to the surface, the group sets off through the disorienting maze of twisted steel in the upside-down wreckage. as the unstable vessel rapidly fills with water each must draw on skills and strengths they didn't even know they possessed, fighting against time for their own survival and for each other.",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45662,"omen, the ",466909,2006,"when the vatican observatory priest sees the appearance of a comet, the church is sure that it confirms the eve of the armageddon. meanwhile, the u.s. president's godson robert thorn (liev schreiber) is informed in the maternity ward in rome by father spiletto (giovanni lombardo radice) that his wife katherine (julia stiles) has just lost her baby and she had troubles with her uterus and would not have another pregnancy. spiletto suggests to robert that another just-born child that lost his mother could be the substituted for his son, and robert accepts the child and gives him the name of ""damien"". robert is promoted to ambassador in london after a tragic accident. when damien's nanny (amy huck) commits suicide during his birthday party, a substitute, mrs. baylock (mia farrow), comes to work and live with the family. through the years, katherine realizes that damien is evil, while robert is contacted by father brennan (pete postlethwaite), who tells him that damien is the son of devil. when the priest dies in a bizarre accident, photographer keith jennings (david thewlis) shows evidence to robert that the boy is the antichrist. they travel to the town of megiddo to learn how the boy can be stopped.",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45726,"you, me and dupree ",463034,2006,"for newlyweds carl and molly peterson, life can't get any sweeter as they begin anew to settle down into married life. with a nice house and established careers in tow, nothing seems to get in their way. however, carl is about find out just how much friendship means when dupree, his best friend has been displaced from his home and fired from his job because of attending their wedding. taking his friend in, what carl and molly are about to experience is that the fine line between a few days and whatever else is after, can be a lot more than they bargained for. especially when their friend overstays his welcome in far too many ways than he should.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45730,lady in the water ,452637,2006,"the super cleveland heep finds a woman swimming in the swimming pool of the condominium during the night; he slips, hits his head on the floor and faints in the water, and she rescues him. he discloses that she is a ""narf"" called story, a character of bedtime stories, that is chased by a ""scrunt"" and she needs to return to her blue world with an eagle. cleveland convinces the tenants to help and protect story.",0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45732,my super ex-girlfriend ,465624,2006,"in new york, when the shy and lonely project manager of a design firm matt saunders meets jenny johnson in the subway, he invites her to date and have dinner with him. jenny immediately falls in love for him, they have sex and she discloses her true identity to him, telling that she is the powerful superhero g-girl. after meeting his co-worker and friend hannah lewis, the needy jenny becomes jealous, controlling and manipulative, and matt follows the advice of his best friend vaughn haige and dumps her, breaking her heart. jenny turns matt's life into hell, while he has a romance with hannah. however, the archenemy of g-girl and former high school sweetheart of jenny, professor bedlam, proposes matt to lure jenny to strip her superpowers.",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45928,who killed the electric car? ,489037,2006,"with gasoline prices approaching $4/gallon, fossil fuel shortages, unrest in oil producing regions around the globe and mainstream consumer adoption and adoption of the hybrid electric car (more than 140,000 prius' sold this year), this story couldn't be more relevant or important. the foremost goal in making this movie is to educate and enlighten audiences with the story of this car, its place in history and in the larger story of our car culture and how it enables our continuing addiction to foreign oil. this is an important film with an important message that not only calls to task the officials who squelched the zero emission vehicle mandate, but all of the other accomplices, government, the car companies, big oil, even eco-darling hydrogen as well as consumers, who turned their backs on the car and embrace embracing instead the suv. our documentary investigates the death and resurrection of the electric car, as well as the role of renewable energy and sustainable living in our country's future; issues which affect everyone from progressive liberals to the neo-conservative right.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46322,jet li's fearless (huo yuan jia) ,446059,2006,"martial arts legend huo yuanjia became the most famous fighter in all of china at the turn of the 20th century. huo faced personal tragedy but ultimately fought his way out of darkness and into history, defining the true spirit of martial arts. his self-discovery, and the choices he made, inspired his nation. the son of a great fighter who did not wish for his child to follow in his footsteps, the bullied huo yuanjia resolves to teach himself how to fight - and win. years of training enable him to ace match after match in his home region of tianjin. but as his fame as a martial arts master grows, so does his pride. after an ill-advised fight leads to another master's death, members of huo's family are slain in revenge. grieving and ashamed, huo wanders the country in shock. near death, he is rescued by women from an idyllic village, and is offered simple kindness and generosity that help him heal and regain his equilibrium over a period of several years. huo realizes that the future of martial arts lies in sportsmanship and not brutality, and he rejoins society to apply what he has learned. returning to tianjin, huo takes steps to come to terms with his past and restore his family's name. his evolving, graceful mizong (missing) fist method of fighting brings huo renewed success, and he forms the progressive jingwu sports federation. taking note, duplicitous members of the foreign chamber of commerce engineer a shanghai tournament pitting huo against four fighters, each representing the major foreign powers in china. huo commits to the bout and faces off against, respectively, a british boxer, a spanish swordsman, a belgian soldier, and a japanese martial artist. what happened that day in 1910 has never been, and will never be, forgotten in china.",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46948,monster house ,385880,2006,"13-year-old dj is observing his neighbor nebbercracker on the other side of the street in the suburb that destroys tricycles of children that trespass his lawn. when dj's parents travel on the eve of halloween and the abusive babysitter zee stays with him, he calls his clumsy best friend chowder to play basketball. but when the ball falls in nebbercracker's lawn, the old man has a heart attack, and soon they find that the house is a monster. later the boys rescue the smart jenny from the house and the trio unsuccessfully tries to convince the babysitter, her boyfriend bones and two police officers that the haunted house is a monster, but nobody believes them. the teenagers ask their video-game addicted acquaintance skull how to destroy the house, and they disclose its secret on the halloween night.",0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46967,scoop ,457513,2006,"in the funeral of the famous british journalist joe strombel (ian mcshane), his colleagues and friends recall how obstinate he was while seeking a scoop. meanwhile, the deceased joe discloses the identity of the tarot card serial killer of london. he cheats death (pete mastin) and appears to the american student of journalism sondra pransky (scarlett johansson), who is on the stage in the middle of a magic show of the magician sidney waterman (woody allen) in london, and tells her that the murderer is the aristocrat peter lyman (hugh jackman). sondra drags sid in her investigation, seeking for evidence that peter is the killer. however, she falls in love with him and questions if joe strombel is right in his scoop.",0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46974,world trade center ,469641,2006,"on september, 11th 2001, after the terrorist attack to the world trade center, the building collapses over the rescue team from the port authority police department. will jimeno and his sergeant john mcloughlin are found alive trapped under the wreckage while the rescue teams fight to save them.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47122,john tucker must die ,455967,2006,"kate (brittany snow) is the new girl in school. she catches john tucker (jesse metcalfe) dating three different girls at once: carrie - the smart girl, heather - the cheerleader, and beth - the activist slut; none of them are aware that they are not the only girl in john's heart. kate, having been raised by a single mother, has seen the pain caused by playboys like john tucker, and she won't stand idly by. together with the three jilted ex-girlfriends, they hatch a plan to teach john a lesson. things rarely go as planned, especially when kate starts to think that she might be falling for john herself.",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
